feature	a0	a0.2	a0.4	a0.6	a0.8	a1
ADA	-0.00083347220223514	0.0061747933945337	0.00909405114089038	0.0123852862222227	0.0151269084153761	0.00980553734669311
Gal9	0.000488240115190737	-0.00498582711689184	-0.0111582581685475	-0.0129575383397181	-0.0139529337305329	-0.0174696921611158
VEGFR2	0.000560895104969019	-4.17383273368883e-05	-0.00348084438627076	-0.00591548773312906	-0.00793380025517606	-0.00574829336348991
CD40	-0.00249452224346686	0.00070152403543842	0.00254677387047121	0.00316833249421855	-0.00259478285837866	0.016799532110587
IL18	-0.000137808289716595	-0.00527221099672464	-0.00803316613093282	-0.0128691088772508	-0.0196898417681	-0.0121283387039813
GZMH	-0.000719382836312253	0.00173099092206444	0.0046535296914077	0.00286944884413152	0.0033130419884946	0.0119045876840249
CXCL1	0.000386932087782443	-0.00501499195251673	-0.00864057103556427	-0.00998015527656103	-0.00933909864105707	-0.0151991061864493
TNFSF14	0.000198292352833623	0.00196820184455606	0.00104542533835114	0.0063492840099198	-0.00331251752774188	0.00604068044357595
TWEAK	0.00049668167045591	0.00328392143726016	0.00250763801560001	0.00717338529731135	0.00897070296478725	0.0107870676516985
PDGFsubunitB	0.00231013885997336	-0.0277242134015476	-0.0426032444006472	-0.054478175316882	-0.0572793855508059	-0.0680585774355773
PDCD1	-0.000570279796764329	0.0114026956233235	0.0183251697970092	0.0243367061317348	0.0229660399756929	0.0280094434661341
FASLG	0.000917677379340428	-0.00556431756022722	-0.00695100112513891	-0.00771166926976344	-0.0145586472165266	-0.0115147716314795
MCP2	0.000370430279999502	-0.00211487821161766	-0.00822260485325042	-0.0151596625483644	-0.0149153955814544	-0.0199082209956869
CCL4	-0.00117114283689446	0.0029677029492842	3.90355555361379e-05	0.00306740655875428	0.00310885869688159	0.00932627738578678
Gal1	0.000846210167716435	-0.00659599048245985	-0.0102525403522042	-0.0158186295795358	-0.0227735081628902	-0.0190722985740903
PDL1	-0.00148195887153575	0.015629264878256	0.0265129555952501	0.0348893457409608	0.0421032261651791	0.0442842140322105
CD27	-0.000141401243444501	-0.00254465116412036	-0.00656754753697899	-0.0074951355902433	-0.00846253652539269	0.000821254762592603
HGF	-0.00119400871072218	0.00227513476186971	0.00466299763237899	0.0056872034975697	0.00560488158702203	0.00846803687100538
GZMA	0.00106912581178349	-0.00193330082056125	-0.00165089051497198	-0.00395519698673033	-0.00602012020166503	-0.00431372784647609
HO1	-0.000786068957481741	-0.00316315410884305	-0.00290539029670808	-0.00895714799439139	-0.0101811123051815	-0.00933939777014405
CX3CL1	-0.00118310939858962	0.00276838856440438	0.00208823883751056	0.00105326572455735	0.00897544584120551	0.0120694121258716
CD70	-0.000262214594078821	-0.00284174271663157	-0.00517842458792281	0.000146032763202016	-0.0126180646540173	-0.00761661361525081
TNFRSF12A	-0.00101104878669107	0.0004956829263653	0.00371850613566528	0.00148128178330643	0.00605876161627672	0.0125941996738057
CCL23	-0.00102118020980885	0.00158430284489775	0.00501884639847864	0.000370496935491408	0.00187393795047318	0.0105221785737548
CD5	-0.00137859221007559	-0.000983848155530973	-0.00398823110625893	-0.00320115628386925	-0.00247470699303824	-0.00220111046454652
CCL3	-0.00157790517145944	0.0133288372850787	0.0243274144061912	0.0322970936776587	0.0425121113360353	0.0545008193429
MMP7	0.00163378549379204	-0.0051650228019462	-0.00891327754514518	-0.0095217149438132	-0.0151785554812601	-0.0203744190236571
NCR1	-0.000754632961891704	0.00438653111896935	0.00935249321853046	0.0102827329259702	0.00419183757090557	0.00898961200130438
DCN	-0.00214226661820935	0.0118836117392137	0.0226769691953442	0.0354912928742573	0.0336104212605362	0.0510779862240592
TNFRSF21	0.000832647951258603	-0.00459709829829324	-0.0102268712684575	-0.0116477870232021	-0.0275354724866729	-0.0318489860615476
TNFRSF4	-0.00137684255477683	0.00232718470849786	0.00608488575984042	0.00595539379588658	0.0112490145313215	0.016234758237451
CCL17	0.00255799178937563	-0.00364002890530733	-0.00429864497250306	-0.00222287604892771	-0.00460037305667768	-0.0122619029955402
ANGPT2	-0.0004615044569105	-0.000614892855212504	-0.000226666054432664	0.00364994236604717	-0.0011470792934092	-0.00209112057999073
LAMP3	0.000443638147129546	0.000749972890909107	-0.000636960951409013	-0.00343893557275553	-0.00482121110484942	0.000201654115863245
CASP8	-0.00214589272566989	1.37885738059026e-05	-0.00564395900865713	0.0018960511980594	0.0021957791388852	0.00736538778137877
ICOSLG	-0.000729369707740248	0.00294450677302033	0.00347561484088919	0.0137576182993815	0.00959120176276958	0.0158251130423912
MMP12	-0.000268829431702681	-0.00173101684841373	-0.00210892594651008	-0.00149342356080827	-0.0103765017885049	-0.00168366382902088
CXCL13	-0.000775771794381201	0.0106156255436381	0.0190810894172446	0.0211081138463005	0.0248892403990858	0.0348373405872885
VEGFA	-0.000969448799251825	0.00408992302808516	0.00374089160871029	0.00764637127029545	0.00658108130826368	0.0122535960068215
CCL20	0.00042430624624182	0.00674505058424815	0.0163393434019928	0.0169859677714064	0.0208246412244322	0.0224620611808977
KLRD1	1.51175232987224e-05	-0.000694526304624835	-0.00236058281928307	-0.00599092429416741	0.000412455282866054	-0.00278368881306774
GZMB	-0.000451673250082028	0.0103847905652149	0.0104695800356387	0.0213583466688501	0.0243722677976209	0.0343412003303369
CD83	-0.00180599802151035	0.0127225420472997	0.0185206992463306	0.036837453815101	0.0338809441156482	0.048058866396318
IL12	0.0017892777366948	-0.00845408823960413	-0.0169050189944123	-0.0215851260370244	-0.0203205235931726	-0.0312271603661301
CSF1	-0.000126479057317824	-0.00522997508176791	-0.00867630658691587	-0.0114745159983857	-0.0226297585038491	-0.0147428000783382
ARG1	-0.00328674766898072	0.0472892018928955	0.0679079164571685	0.0803635669184753	0.0832590247385305	0.090981106480856
IL4	-0.00159501024066605	0.0365360715006353	0.0580931892820736	0.0737812401462909	0.0773987555817284	0.0869486776436784
IL5	-0.00020200966233479	0.0244813121539917	0.0436678291866978	0.0597941108489742	0.064931570070929	0.0799827327706299
CD28	-0.00409826783251183	0.0453004481619627	0.065627830105406	0.081215306054527	0.0887545128520503	0.094030534441787
FGF2	-0.0017504929879966	0.0168528813425751	0.0246616644658343	0.036043866179969	0.0413933990637589	0.0581270247185192
NOS3	-0.00250618817644312	0.0127022501623209	0.0210569870147182	0.0295402724352461	0.0316723433205312	0.0369127440378552
ADGRG1	0.00077997745287944	0.011226316123994	0.0174566296480731	0.024106177706423	0.0232340020459721	0.0316251374744713
MICAB	-0.000889421085756184	-0.00869681253027174	-0.0149561769131307	-0.0184637665505339	-0.0219690682499748	-0.0261343330245946
CD4	-0.000412365012463396	0.00392494021059145	0.00680122505163274	0.0161372260792892	0.0075138167728575	0.0142494300352541
IL10	-0.00158035744778735	0.0172712523856889	0.0267609068269894	0.0310284583022759	0.0377524918302393	0.0439207697344117
CD8A	0.000539539281292109	-0.00039140520284634	-0.00465781888029974	-0.00523671348530184	-0.0126750641510792	-0.00583809010504161
CCL19	0.000606065216802832	0.00611484084341157	0.0109911372481241	0.0149334023911837	0.0106214244436916	0.0241363487378311
CXCL10	0.000339240919049912	0.00613582795678328	0.011956647982125	0.0199528416021517	0.0121920046959473	0.0273715608863597
PTN	0.000807069465319606	0.0037099826626926	0.00619488583314567	0.00347656725981352	0.00775420749352347	0.00375501739633348
IL12RB1	-0.00203983498547958	0.00262015306812114	0.00576736379880456	0.00412362078796677	0.0063958265238857	0.0172379546667132
VEGFC	0.00177621765134049	-0.00107970713392297	-0.00847062193371985	-0.00844819211783029	-0.0100551449856393	-0.0129136178614419
MCP3	-0.0016540740519296	0.016534796252162	0.0279345006721097	0.0398318938396214	0.0511540381224211	0.0570128230503545
CXCL5	0.00192635869082824	-0.00977388318773948	-0.0166242720689866	-0.0230929964707752	-0.0295165855584176	-0.0333391972587897
CXCL11	-0.00172253357484349	0.00250705777024717	0.00267082912467851	0.00170409745781182	0.00348027293785944	-0.000676572089296949
PDL2	-0.00145902015722681	0.00795311656683561	0.0107992556849345	0.0193048473159194	0.0157927768518329	0.02232375015061
LAPTGFbeta1	4.8030321291317e-06	0.0158706164317754	0.0213161559074555	0.032814714902466	0.0323591392520826	0.0362327863799613
